,ps_time,wfv_sen2,r_slope_pre12H_sen2,r_et_sum_prior_24,r_et_sum_post_24,Timestamp,r_et_sum_post,head_sen2_cm,kunsat_sen2,wti,wfv_post_sen2,hours_ahead
0,19348,40.6,-0.005580741097982473,6.04,6.0600000000000005,2023-07-21 04:20:00,43.71,88.13332285204125,0.012732153436900366,0.0082100542925091,34.6,2016
1,19348,40.6,-0.005580741097982473,6.04,6.0600000000000005,2023-07-21 04:20:00,36.410000000000004,88.13332285204125,0.012732153436900366,0.0082100542925091,35.0,1728
2,19348,40.6,-0.005580741097982473,6.04,6.0600000000000005,2023-07-21 04:20:00,43.71,88.13332285204125,0.012732153436900366,0.0082100542925091,34.6,2016
3,19348,40.6,-0.005580741097982473,6.04,6.0600000000000005,2023-07-21 04:20:00,36.410000000000004,88.13332285204125,0.012732153436900366,0.0082100542925091,35.0,1728
4,19448,40.3,-0.0022964391929909444,6.0,6.04,2023-07-21 12:40:00,42.92,93.77062253780367,0.011556039473284018,0.007249982099739147,34.3,2016
5,19448,40.3,-0.0022964391929909444,6.0,6.04,2023-07-21 12:40:00,36.120000000000005,93.77062253780367,0.011556039473284018,0.007249982099739147,34.8,1728
6,19448,40.3,-0.0022964391929909444,6.0,6.04,2023-07-21 12:40:00,42.92,93.77062253780367,0.011556039473284018,0.007249982099739147,34.3,2016
7,19448,40.3,-0.0022964391929909444,6.0,6.04,2023-07-21 12:40:00,36.120000000000005,93.77062253780367,0.011556039473284018,0.007249982099739147,34.8,1728
8,19548,39.8,-0.006273209549071608,6.04,6.12,2023-07-21 21:00:00,42.74,103.07003073108069,0.00986358610743719,0.005266686362309087,33.6,2016
9,19548,39.8,-0.006273209549071608,6.04,6.12,2023-07-21 21:00:00,36.07,103.07003073108069,0.00986358610743719,0.005266686362309087,34.6,1728
10,19548,39.8,-0.006273209549071608,6.04,6.12,2023-07-21 21:00:00,42.74,103.07003073108069,0.00986358610743719,0.005266686362309087,33.6,2016
11,19548,39.8,-0.006273209549071608,6.04,6.12,2023-07-21 21:00:00,36.07,103.07003073108069,0.00986358610743719,0.005266686362309087,34.6,1728
12,19748,38.9,-0.006149425287356286,6.05,6.24,2023-07-22 13:40:00,42.37,119.69129838280287,0.007469642275856098,0.003344318729632513,33.3,2016
13,19748,38.9,-0.006149425287356286,6.05,6.24,2023-07-22 13:40:00,38.269999999999996,119.69129838280287,0.007469642275856098,0.003344318729632513,34.1,1728
14,19748,38.9,-0.006149425287356286,6.05,6.24,2023-07-22 13:40:00,42.37,119.69129838280287,0.007469642275856098,0.003344318729632513,33.3,2016
15,19748,38.9,-0.006149425287356286,6.05,6.24,2023-07-22 13:40:00,38.269999999999996,119.69129838280287,0.007469642275856098,0.003344318729632513,34.1,1728
16,19848,38.3,-0.008345390241941999,6.140000000000001,6.33,2023-07-22 22:00:00,42.35,130.80907716876908,0.006225995917280289,0.0019898341737212945,32.6,2016
17,19848,38.3,-0.008345390241941999,6.140000000000001,6.33,2023-07-22 22:00:00,38.3,130.80907716876908,0.006225995917280289,0.0019898341737212945,33.6,1728
18,19848,38.3,-0.008345390241941999,6.140000000000001,6.33,2023-07-22 22:00:00,42.35,130.80907716876908,0.006225995917280289,0.0019898341737212945,32.6,2016
19,19848,38.3,-0.008345390241941999,6.140000000000001,6.33,2023-07-22 22:00:00,38.3,130.80907716876908,0.006225995917280289,0.0019898341737212945,33.6,1728
20,20048,37.6,-0.0068515392653323536,6.24,5.25,2023-07-23 14:40:00,42.45,143.92424302055187,0.00504336218436865,0.0004994493177819873,32.4,2016
21,20048,37.6,-0.0068515392653323536,6.24,5.25,2023-07-23 14:40:00,35.71,143.92424302055187,0.00504336218436865,0.0004994493177819873,33.4,1728
22,20048,37.6,-0.0068515392653323536,6.24,5.25,2023-07-23 14:40:00,42.45,143.92424302055187,0.00504336218436865,0.0004994493177819873,32.4,2016
23,20048,37.6,-0.0068515392653323536,6.24,5.25,2023-07-23 14:40:00,35.71,143.92424302055187,0.00504336218436865,0.0004994493177819873,33.4,1728
24,20148,37.3,-0.004816534040671987,6.3100000000000005,4.0200000000000005,2023-07-23 23:00:00,42.31,149.61458578083955,0.004609489340836384,0.0012131977843154846,32.2,2016
25,20148,37.3,-0.004816534040671987,6.3100000000000005,4.0200000000000005,2023-07-23 23:00:00,35.46,149.61458578083955,0.004609489340836384,0.0012131977843154846,32.8,1728
26,20148,37.3,-0.004816534040671987,6.3100000000000005,4.0200000000000005,2023-07-23 23:00:00,42.31,149.61458578083955,0.004609489340836384,0.0012131977843154846,32.2,2016
27,20148,37.3,-0.004816534040671987,6.3100000000000005,4.0200000000000005,2023-07-23 23:00:00,35.46,149.61458578083955,0.004609489340836384,0.0012131977843154846,32.8,1728
28,20348,36.8,-0.0028371915440881016,4.93,4.09,2023-07-24 15:40:00,40.260000000000005,159.21630370233453,0.003968339814491187,0.0008834999053345441,31.5,2016
29,20348,36.8,-0.0028371915440881016,4.93,4.09,2023-07-24 15:40:00,33.309999999999995,159.21630370233453,0.003968339814491187,0.0008834999053345441,32.2,1728
30,20348,36.8,-0.0028371915440881016,4.93,4.09,2023-07-24 15:40:00,40.260000000000005,159.21630370233453,0.003968339814491187,0.0008834999053345441,31.5,2016
31,20348,36.8,-0.0028371915440881016,4.93,4.09,2023-07-24 15:40:00,33.309999999999995,159.21630370233453,0.003968339814491187,0.0008834999053345441,32.2,1728
32,20448,36.6,-0.003395426412667767,4.02,4.75,2023-07-25 00:00:00,40.21,163.10378262610786,0.003737578701977508,0.0009849350910465752,31.2,2016
33,20448,36.6,-0.003395426412667767,4.02,4.75,2023-07-25 00:00:00,33.32,163.10378262610786,0.003737578701977508,0.0009849350910465752,32.2,1728
34,20448,36.6,-0.003395426412667767,4.02,4.75,2023-07-25 00:00:00,40.21,163.10378262610786,0.003737578701977508,0.0009849350910465752,31.2,2016
35,20448,36.6,-0.003395426412667767,4.02,4.75,2023-07-25 00:00:00,33.32,163.10378262610786,0.003737578701977508,0.0009849350910465752,32.2,1728
36,20648,36.1,-0.003829073225624954,4.18,5.95,2023-07-25 16:40:00,39.36,172.955649215545,0.0032171726435114064,0.0008501359147724937,30.8,2016
37,20648,36.1,-0.003829073225624954,4.18,5.95,2023-07-25 16:40:00,33.25,172.955649215545,0.0032171726435114064,0.0008501359147724937,31.5,1728
38,20648,36.1,-0.003829073225624954,4.18,5.95,2023-07-25 16:40:00,39.36,172.955649215545,0.0032171726435114064,0.0008501359147724937,30.8,2016
39,20648,36.1,-0.003829073225624954,4.18,5.95,2023-07-25 16:40:00,33.25,172.955649215545,0.0032171726435114064,0.0008501359147724937,31.5,1728
40,20748,35.8,-0.003235471425126619,4.75,5.98,2023-07-26 01:00:00,39.25000000000001,178.96717181738003,0.0029398269092844385,0.0010093407350270723,30.3,2016
41,20748,35.8,-0.003235471425126619,4.75,5.98,2023-07-26 01:00:00,33.24,178.96717181738003,0.0029398269092844385,0.0010093407350270723,31.2,1728
42,20748,35.8,-0.003235471425126619,4.75,5.98,2023-07-26 01:00:00,39.25000000000001,178.96717181738003,0.0029398269092844385,0.0010093407350270723,30.3,2016
43,20748,35.8,-0.003235471425126619,4.75,5.98,2023-07-26 01:00:00,33.24,178.96717181738003,0.0029398269092844385,0.0010093407350270723,31.2,1728
44,20948,35.3,-0.0039657181898561066,6.0,5.77,2023-07-26 17:40:00,38.989999999999995,189.1732688379959,0.0025284738990262044,0.0007741506114261997,29.6,2016
45,20948,35.3,-0.0039657181898561066,6.0,5.77,2023-07-26 17:40:00,32.94,189.1732688379959,0.0025284738990262044,0.0007741506114261997,30.5,1728
46,20948,35.3,-0.0039657181898561066,6.0,5.77,2023-07-26 17:40:00,38.989999999999995,189.1732688379959,0.0025284738990262044,0.0007741506114261997,29.6,2016
47,20948,35.3,-0.0039657181898561066,6.0,5.77,2023-07-26 17:40:00,32.94,189.1732688379959,0.0025284738990262044,0.0007741506114261997,30.5,1728
48,21048,35.0,-0.0041218551563379,5.98,5.7,2023-07-27 02:00:00,38.93,195.41901348640468,0.0023089889498925185,0.000886987854443511,29.6,2016
49,21048,35.0,-0.0041218551563379,5.98,5.7,2023-07-27 02:00:00,32.879999999999995,195.41901348640468,0.0023089889498925185,0.000886987854443511,30.3,1728
50,21048,35.0,-0.0041218551563379,5.98,5.7,2023-07-27 02:00:00,38.93,195.41901348640468,0.0023089889498925185,0.000886987854443511,29.6,2016
51,21048,35.0,-0.0041218551563379,5.98,5.7,2023-07-27 02:00:00,32.879999999999995,195.41901348640468,0.0023089889498925185,0.000886987854443511,30.3,1728
52,21248,34.3,-0.0065368539506470424,5.74,5.72,2023-07-27 18:40:00,38.62,210.3886618768844,0.001865592666016557,0.0005787688903655782,28.9,2016
53,21248,34.3,-0.0065368539506470424,5.74,5.72,2023-07-27 18:40:00,32.449999999999996,210.3886618768844,0.001865592666016557,0.0005787688903655782,29.7,1728
54,21248,34.3,-0.0065368539506470424,5.74,5.72,2023-07-27 18:40:00,38.62,210.3886618768844,0.001865592666016557,0.0005787688903655782,28.9,2016
55,21248,34.3,-0.0065368539506470424,5.74,5.72,2023-07-27 18:40:00,32.449999999999996,210.3886618768844,0.001865592666016557,0.0005787688903655782,29.7,1728
56,21448,34.3,-0.0010901454866972262,5.7,5.67,2023-07-28 11:20:00,37.81,210.3886618768844,0.001865592666016557,0.00072359684637009,29.0,2016
57,21448,34.3,-0.0010901454866972262,5.7,5.67,2023-07-28 11:20:00,31.55,210.3886618768844,0.001865592666016557,0.00072359684637009,29.6,1728
58,21448,34.3,-0.0010901454866972262,5.7,5.67,2023-07-28 11:20:00,37.81,210.3886618768844,0.001865592666016557,0.00072359684637009,29.0,2016
59,21448,34.3,-0.0010901454866972262,5.7,5.67,2023-07-28 11:20:00,31.55,210.3886618768844,0.001865592666016557,0.00072359684637009,29.6,1728
60,21548,33.6,-0.007312716019612569,5.72,5.19,2023-07-28 19:40:00,37.66,225.97880445973053,0.0015038621095380706,0.0005318603907658453,28.3,2016
61,21548,33.6,-0.007312716019612569,5.72,5.19,2023-07-28 19:40:00,31.38,225.97880445973053,0.0015038621095380706,0.0005318603907658453,29.0,1728
62,21548,33.6,-0.007312716019612569,5.72,5.19,2023-07-28 19:40:00,37.66,225.97880445973053,0.0015038621095380706,0.0005318603907658453,28.3,2016
63,21548,33.6,-0.007312716019612569,5.72,5.19,2023-07-28 19:40:00,31.38,225.97880445973053,0.0015038621095380706,0.0005318603907658453,29.0,1728
64,21848,32.8,-0.007044248854593699,5.21,5.44,2023-07-29 20:40:00,36.879999999999995,244.6655790956408,0.0011714493653094172,0.00037333837099838373,27.7,2016
65,21848,32.8,-0.007044248854593699,5.21,5.44,2023-07-29 20:40:00,32.849999999999994,244.6655790956408,0.0011714493653094172,0.00037333837099838373,28.3,1728
66,21848,32.8,-0.007044248854593699,5.21,5.44,2023-07-29 20:40:00,36.879999999999995,244.6655790956408,0.0011714493653094172,0.00037333837099838373,27.7,2016
67,21848,32.8,-0.007044248854593699,5.21,5.44,2023-07-29 20:40:00,32.849999999999994,244.6655790956408,0.0011714493653094172,0.00037333837099838373,28.3,1728
68,22148,31.9,-0.00664456233421749,5.4399999999999995,5.96,2023-07-30 21:40:00,38.769999999999996,266.9622680003081,0.0008798287195263787,8.788464621944883e-05,27.2,2016
69,22148,31.9,-0.00664456233421749,5.4399999999999995,5.96,2023-07-30 21:40:00,34.01,266.9622680003081,0.0008798287195263787,8.788464621944883e-05,27.7,1728
70,22148,31.9,-0.00664456233421749,5.4399999999999995,5.96,2023-07-30 21:40:00,38.769999999999996,266.9622680003081,0.0008798287195263787,8.788464621944883e-05,27.2,2016
71,22148,31.9,-0.00664456233421749,5.4399999999999995,5.96,2023-07-30 21:40:00,34.01,266.9622680003081,0.0008798287195263787,8.788464621944883e-05,27.7,1728
72,22348,31.7,-0.0029714251265975664,5.78,6.0200000000000005,2023-07-31 14:20:00,40.21,272.12069052534935,0.0008249008156392232,8.2808471240115e-05,27.2,2016
73,22348,31.7,-0.0029714251265975664,5.78,6.0200000000000005,2023-07-31 14:20:00,34.15,272.12069052534935,0.0008249008156392232,8.2808471240115e-05,27.6,1728
74,22348,31.7,-0.0029714251265975664,5.78,6.0200000000000005,2023-07-31 14:20:00,40.21,272.12069052534935,0.0008249008156392232,8.2808471240115e-05,27.2,2016
75,22348,31.7,-0.0029714251265975664,5.78,6.0200000000000005,2023-07-31 14:20:00,34.15,272.12069052534935,0.0008249008156392232,8.2808471240115e-05,27.6,1728
76,22448,31.2,-0.005825094445784096,5.95,6.13,2023-07-31 22:40:00,40.21,285.370336394029,0.000701084130274874,0.0,26.8,2016
77,22448,31.2,-0.005825094445784096,5.95,6.13,2023-07-31 22:40:00,34.24,285.370336394029,0.000701084130274874,0.0,27.2,1728
78,22448,31.2,-0.005825094445784096,5.95,6.13,2023-07-31 22:40:00,40.21,285.370336394029,0.000701084130274874,0.0,26.8,2016
79,22448,31.2,-0.005825094445784096,5.95,6.13,2023-07-31 22:40:00,34.24,285.370336394029,0.000701084130274874,0.0,27.2,1728
80,22648,30.8,-0.003151274013342971,6.05,6.21,2023-08-01 15:20:00,40.42,296.3563454471584,0.0006145642598703573,6.713163630061355e-05,26.5,2016
81,22648,30.8,-0.003151274013342971,6.05,6.21,2023-08-01 15:20:00,34.690000000000005,296.3563454471584,0.0006145642598703573,6.713163630061355e-05,27.0,1728
82,22648,30.8,-0.003151274013342971,6.05,6.21,2023-08-01 15:20:00,40.42,296.3563454471584,0.0006145642598703573,6.713163630061355e-05,26.5,2016
83,22648,30.8,-0.003151274013342971,6.05,6.21,2023-08-01 15:20:00,34.690000000000005,296.3563454471584,0.0006145642598703573,6.713163630061355e-05,27.0,1728
84,22748,30.3,-0.005769833614661194,6.140000000000001,6.2299999999999995,2023-08-01 23:40:00,40.44,310.61002810703667,0.0005201511372408297,0.00011898649268444073,26.1,2016
85,22748,30.3,-0.005769833614661194,6.140000000000001,6.2299999999999995,2023-08-01 23:40:00,34.739999999999995,310.61002810703667,0.0005201511372408297,0.00011898649268444073,26.8,1728
86,22748,30.3,-0.005769833614661194,6.140000000000001,6.2299999999999995,2023-08-01 23:40:00,40.44,310.61002810703667,0.0005201511372408297,0.00011898649268444073,26.1,2016
87,22748,30.3,-0.005769833614661194,6.140000000000001,6.2299999999999995,2023-08-01 23:40:00,34.739999999999995,310.61002810703667,0.0005201511372408297,0.00011898649268444073,26.8,1728
88,22948,29.9,-0.004167872357527534,6.19,6.08,2023-08-02 16:20:00,40.7,322.4605501932926,0.00045434408229838363,0.00010529128790791363,25.9,2016
89,22948,29.9,-0.004167872357527534,6.19,6.08,2023-08-02 16:20:00,35.02,322.4605501932926,0.00045434408229838363,0.00010529128790791363,26.6,1728
90,22948,29.9,-0.004167872357527534,6.19,6.08,2023-08-02 16:20:00,40.7,322.4605501932926,0.00045434408229838363,0.00010529128790791363,25.9,2016
91,22948,29.9,-0.004167872357527534,6.19,6.08,2023-08-02 16:20:00,35.02,322.4605501932926,0.00045434408229838363,0.00010529128790791363,26.6,1728
92,23048,29.6,-0.005346234225544572,6.21,6.0,2023-08-03 00:40:00,40.739999999999995,331.62719016341146,0.00041005018597784566,0.00017616152202077438,25.9,2016
